date,open,high,low,close,volume
1976-04-13,7.5945,7.6563,7.5039,7.6490,2051200
1976-04-14,7.6310,7.6310,7.4168,7.4168,1505600
1976-04-15,7.4168,7.4749,7.3843,7.4458,1939200
1976-04-19,7.4458,7.5257,7.4241,7.5219,1352000
1976-04-20,7.5257,7.5982,7.5257,7.5837,1492800
1976-04-21,7.5837,7.6055,7.5039,7.5620,1675200
1976-04-22,7.5620,7.6128,7.5474,7.5474,1184000
1976-04-23,7.5474,7.5474,7.4531,7.5074,1192000
1976-04-26,7.5074,7.5257,7.4604,7.5257,881600
1976-04-27,7.5257,7.5402,7.4168,7.4278,926400
1976-04-28,7.4278,7.4313,7.3660,7.4313,1222400
1976-04-29,7.4313,7.4531,7.3262,7.3588,1104000
1976-04-30,7.3588,7.3843,7.3297,7.3553,609600
1976-05-03,7.3370,7.3370,7.2281,7.2281,1022400
1976-05-04,7.2354,7.3408,7.2354,7.3297,883200
1976-05-05,7.3007,7.3007,7.1193,7.2572,1078400
1976-05-06,7.2572,7.2572,7.1991,7.2461,852800
1976-05-07,7.2461,7.2934,7.2461,7.2717,859200
1976-05-10,7.3225,7.4966,7.3225,7.4894,1310400
1976-05-11,7.4894,7.5329,7.4168,7.4458,1232000
1976-05-12,7.4458,7.4676,7.4313,7.4604,958400
1976-05-13,7.4604,7.4604,7.4133,7.4168,675200
1976-05-14,7.4023,7.4023,7.3187,7.3225,681600
1976-05-17,7.3225,7.3660,7.3007,7.3225,630400
1976-05-18,7.3442,7.3805,7.3442,7.3442,753600
1976-05-19,7.3588,7.4096,7.3588,7.3660,1051200
1976-05-20,7.3660,7.4784,7.3660,7.4604,771200
1976-05-21,7.4604,7.4749,7.3588,7.3588,724800
1976-05-24,7.3442,7.3442,7.2316,7.2499,1112000
1976-05-25,7.2499,7.3007,7.2136,7.2862,1392000
1976-05-26,7.2862,7.3370,7.2426,7.2572,723200
1976-05-27,7.2572,7.3733,7.2537,7.3515,1057600
1976-05-28,7.3588,7.4676,7.3588,7.4493,1096000
1976-06-01,7.4458,7.4458,7.3515,7.3733,780800
1976-06-02,7.3733,7.4966,7.3698,7.4749,1142400
1976-06-03,7.4749,7.5039,7.4241,7.4313,971200
1976-06-04,7.4313,7.4386,7.3297,7.3442,820800
1976-06-07,7.3442,7.3622,7.3152,7.3553,844800
1976-06-08,7.3553,7.3913,7.3297,7.3442,998400
1976-06-09,7.3442,7.4058,7.3370,7.3515,812800
1976-06-10,7.3660,7.4241,7.3660,7.4168,931200
1976-06-11,7.4168,7.4859,7.3950,7.4821,1091200
1976-06-14,7.5184,7.5692,7.5184,7.5547,1748800
1976-06-15,7.5547,7.5620,7.4821,7.5184,1272000
1976-06-16,7.5184,7.6345,7.5184,7.6128,1793600
1976-06-17,7.6525,7.8087,7.6525,7.8087,2014400
1976-06-18,7.8087,7.8377,7.7216,7.7216,1734400
1976-06-21,7.7361,7.8522,7.7361,7.8522,1422400
1976-06-22,7.8522,7.9213,7.7942,7.8014,1657600
1976-06-23,7.8014,7.8958,7.7907,7.8958,1676800
1976-06-24,7.8958,7.9901,7.8813,7.9901,1960000
1976-06-25,7.9901,8.0337,7.9538,7.9684,1499200
1976-06-28,7.9684,8.0119,7.9428,7.9428,1004800
1976-06-29,7.9428,8.0119,7.9393,7.9974,905600
1976-06-30,8.0192,8.0955,8.0192,8.0337,928000
1976-07-01,8.0337,8.0700,7.9466,7.9684,1457600
1976-07-02,7.9684,8.0119,7.9684,8.0119,792000
1976-07-06,8.0119,8.0482,7.9684,7.9829,1051200
1976-07-07,7.9829,8.0700,7.9718,8.0700,900800
1976-07-08,8.0700,8.1100,8.0119,8.0264,1211200
1976-07-09,8.0337,8.0990,8.0337,8.0700,1046400
1976-07-12,8.0700,8.1280,8.0444,8.1208,1003200
1976-07-13,8.1208,8.1390,8.0337,8.0589,1368000
1976-07-14,8.0589,8.1390,8.0299,8.0299,1596800
1976-07-15,8.0299,8.1135,8.0119,8.0192,1817600
1976-07-16,8.0192,8.0229,7.9176,7.9611,2993600
1976-07-19,7.9611,7.9974,7.8958,7.8958,1684800
1976-07-20,7.8958,7.9176,7.7797,7.8522,1776000
1976-07-21,7.8522,7.9103,7.8522,7.8668,1056000
1976-07-22,7.8668,7.9103,7.8450,7.9103,688000
1976-07-23,7.9103,7.9504,7.8958,7.9248,899200
1976-07-26,7.9466,7.9974,7.9466,7.9974,883200
1976-07-27,7.9974,7.9974,7.8958,7.9030,1174400
1976-07-28,7.9030,7.9283,7.8633,7.9248,771200
1976-07-29,7.9248,7.9466,7.9030,7.9248,790400
1976-07-30,7.9248,7.9393,7.8885,7.8993,825600
1976-08-02,7.8993,7.9213,7.8668,7.8885,593600
1976-08-03,7.8885,8.0084,7.8813,8.0084,984000
1976-08-04,8.0119,8.0554,8.0119,8.0337,1344000
1976-08-05,8.0009,8.0009,7.9611,7.9718,646400
1976-08-06,7.9718,7.9901,7.9611,7.9901,657600
1976-08-09,7.9901,7.9901,7.9611,7.9684,657600
1976-08-10,7.9684,8.0845,7.9684,8.0845,990400
1976-08-11,8.0845,8.1208,8.0482,8.0520,1382400
1976-08-12,8.0520,8.0700,8.0084,8.0554,803200
1976-08-13,8.0554,8.0955,8.0554,8.0772,464000
1976-08-16,8.0772,8.1280,8.0554,8.1100,1417600
1976-08-17,8.1100,8.1498,8.1062,8.1280,1160000
1976-08-18,8.1280,8.1425,8.0845,8.1135,777600
1976-08-19,8.1135,8.1170,7.9718,7.9901,902400
1976-08-20,7.9864,7.9864,7.9030,7.9248,793600
1976-08-23,7.9248,7.9393,7.8633,7.9393,896000
1976-08-24,7.9393,7.9466,7.8232,7.8232,905600
1976-08-25,7.8232,7.9176,7.8014,7.8958,1102400
1976-08-26,7.8958,7.8958,7.7942,7.8052,1060800
1976-08-27,7.8052,7.8488,7.7724,7.8305,752000
1976-08-30,7.8377,7.9176,7.8377,7.9030,785600
1976-08-31,7.9030,7.9756,7.8993,7.9428,936000
1976-09-01,7.9428,8.0482,7.9321,8.0374,868800
1976-09-02,8.0374,8.0700,8.0119,8.0229,884800
1976-09-03,8.0229,8.0845,8.0046,8.0845,632000
1976-09-07,8.0845,8.1315,8.0700,8.1280,1363200
1976-09-08,8.1280,8.1315,8.0409,8.0409,1512000
1976-09-09,8.0554,8.0990,8.0554,8.0700,835200
1976-09-10,8.0700,8.1170,8.0554,8.1135,673600
1976-09-13,8.1135,8.1315,8.0589,8.0589,969600
1976-09-14,8.0589,8.0845,8.0409,8.0700,585600
1976-09-15,8.0700,8.1135,8.0444,8.0772,987200
1976-09-16,8.0772,8.2441,8.0627,8.2441,1529600
1976-09-17,8.2441,8.2912,8.2006,8.2441,1921600
1976-09-20,8.2441,8.3240,8.2296,8.2514,1294400
1976-09-21,8.2621,8.3530,8.2621,8.3530,1369600
1976-09-22,8.3530,8.3748,8.2732,8.2877,1846400
1976-09-23,8.2877,8.3057,8.2441,8.2514,1347200
1976-09-24,8.2514,8.2877,8.2261,8.2369,944000
1976-09-27,8.2586,8.3457,8.2586,8.3240,841600
1976-09-28,8.3240,8.3457,8.2078,8.2406,1417600
1976-09-29,8.2406,8.2732,8.1280,8.1716,1702400
1976-09-30,8.1716,8.2296,8.1498,8.1681,1008000
1976-10-01,8.1681,8.2224,8.0917,8.1425,1460800
1976-10-04,8.1425,8.1570,8.1025,8.1280,929600
1976-10-05,8.1280,8.1570,8.0627,8.0990,1491200
1976-10-06,8.0990,8.1390,8.0264,8.1135,1694400
1976-10-07,8.1135,8.1826,8.0700,8.1643,1627200
1976-10-08,8.1643,8.1750,8.0554,8.0772,1481600
1976-10-11,8.0772,8.0917,8.0482,8.0700,1006400
1976-10-12,8.0700,8.1025,7.8668,7.8885,1894400
1976-10-13,7.8885,7.9321,7.8305,7.9103,2614400
1976-10-14,7.8813,7.8813,7.6490,7.6781,2409600
1976-10-15,7.6781,7.7036,7.6200,7.6200,2555200
1976-10-18,7.6273,7.6998,7.6273,7.6525,1448000
1976-10-19,7.6525,7.7071,7.5910,7.6490,1816000
1976-10-20,7.6490,7.6853,7.6490,7.6490,1084800
1976-10-21,7.6490,7.6636,7.4458,7.4676,1680000
1976-10-22,7.4676,7.4676,7.3442,7.4458,1763200
1976-10-25,7.4458,7.5402,7.4168,7.5329,1192000
1976-10-26,7.5440,7.6490,7.5440,7.6490,1326400
1976-10-27,7.6490,7.7216,7.5910,7.7216,1374400
1976-10-28,7.7216,7.7907,7.6998,7.7361,1273600
1976-10-29,7.7361,7.8958,7.7361,7.8885,1694400
1976-11-01,7.8885,7.9103,7.8412,7.8740,1499200
1976-11-03,7.8595,7.8595,7.7144,7.7797,1825600
1976-11-04,7.7797,7.8197,7.7289,7.7617,1201600
1976-11-05,7.7617,7.7724,7.6055,7.6128,1424000
1976-11-08,7.5982,7.5982,7.4749,7.5329,2337600
1976-11-09,7.5329,7.5654,7.4749,7.5547,1444800
1976-11-10,7.5547,7.6020,7.5149,7.5765,1185600
1976-11-11,7.5765,7.6891,7.5530,7.6781,710400
1976-11-12,7.6781,7.6781,7.5837,7.6055,1262400
1976-11-15,7.6055,7.6926,7.5620,7.6708,1753600
1976-11-16,7.6708,7.7289,7.6490,7.6490,1417600
1976-11-17,7.6490,7.7652,7.6273,7.7652,1329600
1976-11-18,7.7797,7.8778,7.7797,7.8668,1539200
1976-11-19,7.8595,7.8595,7.7869,7.8377,1216000
1976-11-22,7.8377,7.9248,7.8232,7.8813,1182400
1976-11-23,7.8813,7.8885,7.8160,7.8197,803200
1976-11-24,7.8377,7.9103,7.8377,7.9030,673600
1976-11-26,7.9176,7.9974,7.9176,7.9573,868800
1976-11-29,7.9538,7.9538,7.8702,7.8778,1508800
1976-11-30,7.8778,7.8848,7.8160,7.8668,889600
1976-12-01,7.8668,7.9504,7.8232,7.8232,1278400
1976-12-02,7.8958,7.9504,7.8232,7.8232,1278400
1976-12-03,7.8450,7.8958,7.8450,7.8958,1152000
1976-12-06,7.9103,7.9684,7.9103,7.9248,1028800
1976-12-07,7.9248,7.9466,7.8595,7.8595,1371200
1976-12-08,7.8595,7.9248,7.8595,7.9176,1219200
1976-12-09,7.9176,7.9573,7.8813,7.8813,1368000
1976-12-10,7.8813,7.9138,7.8377,7.8668,1116800
1976-12-13,7.8668,7.8740,7.8232,7.8377,1147200
1976-12-14,7.8377,7.8522,7.7869,7.8342,1652800
1976-12-15,7.8342,7.8522,7.7724,7.8014,1264000
1976-12-16,7.8014,7.8052,7.7506,7.7579,1356800
1976-12-17,7.7579,7.8160,7.6926,7.6926,1011200
1976-12-20,7.6926,7.7289,7.6853,7.7144,830400
1976-12-21,7.7144,7.8488,7.6998,7.8488,1708800
1976-12-22,7.8488,7.9068,7.8412,7.8450,1412800
1976-12-23,7.8450,7.8885,7.8450,7.8848,1251200
1976-12-27,7.9393,8.0700,7.9393,8.0554,1124800
1976-12-28,8.0627,8.1315,8.0627,8.0845,1915200
1976-12-29,8.0845,8.0990,8.0264,8.0264,942400
1976-12-30,8.0482,8.1425,8.0482,8.1425,1009600
1976-12-31,8.1425,8.1861,8.0990,8.1025,1126400
1977-01-03,8.0264,8.1425,8.0264,8.0264,1118400
1977-01-04,8.0264,8.0482,7.9068,7.9248,1443200
1977-01-05,7.9248,7.9756,7.8885,7.9538,1182400
1977-01-06,7.9538,8.0264,7.9466,7.9538,1035200
1977-01-07,7.9538,7.9573,7.8848,7.8958,1072000
1977-01-10,7.8958,7.9248,7.8122,7.8740,1209600
1977-01-11,7.8740,7.8958,7.7797,7.8087,1233600
1977-01-12,7.8087,7.8087,7.7251,7.8087,1817600
1977-01-13,7.8087,7.8740,7.8087,7.8522,1470400
1977-01-14,7.8522,7.8668,7.7869,7.8522,1812800
1977-01-17,7.8522,7.9248,7.8377,7.9248,1979200
1977-01-18,7.9248,8.0046,7.8740,7.9901,2036800
1977-01-19,7.9901,8.1170,7.9756,8.0554,1902400
1977-01-20,8.0554,8.0990,7.9068,7.9248,1657600
1977-01-21,7.9248,7.9974,7.8668,7.9538,2238400
1977-01-24,7.9538,8.0119,7.8740,7.8885,1859200
1977-01-25,7.8885,7.9248,7.8087,7.8305,1934400
1977-01-26,7.8232,7.8232,7.7579,7.7869,1684800
1977-01-27,7.7869,7.8232,7.7579,7.7942,1140800
1977-01-28,7.8014,7.9611,7.8014,7.9103,1390400
1977-01-31,7.9103,7.9901,7.8813,7.9901,1228800
1977-02-01,7.9901,8.0665,7.9901,8.0264,1401600
1977-02-02,8.0264,8.0337,7.9393,7.9611,1342400
1977-02-03,7.8885,7.8885,7.8305,7.8702,1302400
1977-02-04,7.8702,7.9030,7.7832,7.8087,1433600
1977-02-07,7.8087,7.8522,7.7942,7.8522,1083200
1977-02-08,7.8522,7.8993,7.8232,7.8377,1420800
1977-02-09,7.8377,7.8450,7.7216,7.7797,1601600
1977-02-10,7.7797,7.8377,7.7686,7.8087,1324800
1977-02-11,7.8087,7.8267,7.7506,7.7506,1246400
1977-02-14,7.7724,7.9611,7.7724,7.9611,1720000
1977-02-15,7.9611,7.9684,7.8885,7.9030,1560000
1977-02-16,7.9030,7.9538,7.8668,7.8813,1700800
1977-02-17,7.8813,7.8923,7.8197,7.8522,1112000
1977-02-18,7.8522,7.8633,7.8087,7.8412,1073600
1977-02-22,7.9829,8.0409,7.9829,8.0046,1788800
1977-02-23,8.0046,8.0299,7.9864,8.0192,1614400
1977-02-24,8.0119,8.0119,7.9901,7.9974,830400
1977-02-25,7.9974,8.0154,7.9939,7.9974,1366400
1977-02-28,7.9974,8.0119,7.9939,8.0119,828800
1977-03-01,8.0154,8.0627,8.0154,8.0409,1408000
1977-03-02,8.0409,8.0554,8.0229,8.0264,1147200
1977-03-03,8.0337,8.0845,8.0337,8.0772,1529600
1977-03-04,8.0772,8.0990,8.0264,8.0700,2107200
1977-03-07,8.0700,8.1425,8.0700,8.1425,1228800
1977-03-08,8.1425,8.1643,8.1315,8.1315,1992000
1977-03-09,8.1315,8.1315,8.1170,8.1170,4632000
1977-03-10,8.1170,8.2586,8.0917,8.2586,2286400
1977-03-11,8.2552,8.2552,8.1933,8.2224,1500800
1977-03-14,8.2224,8.2732,8.2006,8.2441,1136000
1977-03-15,8.2441,8.3057,8.2441,8.2804,1356800
1977-03-16,8.2804,8.2912,8.2331,8.2441,2099200
1977-03-17,8.2441,8.2476,8.2006,8.2296,1380800
1977-03-18,8.2296,8.2659,8.2041,8.2296,1339200
1977-03-21,8.2296,8.2441,8.2006,8.2224,822400
1977-03-22,8.2224,8.2877,8.2006,8.2877,1657600
1977-03-23,8.2877,8.2912,8.2006,8.2006,1886400
1977-03-24,8.2006,8.2041,8.1170,8.1315,1540800
1977-03-25,8.1315,8.1498,8.0554,8.0554,1329600
1977-03-28,8.0554,8.1135,8.0554,8.1062,1163200
1977-03-29,8.1135,8.1643,8.1135,8.1460,915200
1977-03-30,8.1425,8.1425,8.0046,8.0299,2430400
1977-03-31,8.0299,8.0845,8.0046,8.0264,971200
1977-04-01,8.0264,8.0845,8.0264,8.0700,1702400
1977-04-04,8.0700,8.0734,8.0009,8.0046,923200
1977-04-05,8.0046,8.0337,7.9684,7.9684,1766400
1977-04-06,7.9684,7.9974,7.9611,7.9974,1246400
1977-04-07,7.9974,8.0374,7.9829,8.0337,800000
1977-04-11,8.0337,8.0482,7.9466,8.0299,1408000
1977-04-12,8.0299,8.1062,8.0009,8.0917,1635200
1977-04-13,8.0700,8.0700,7.8087,7.9466,3809600
1977-04-14,7.9466,7.9974,7.8740,7.8958,2072000
1977-04-15,7.8958,7.9103,7.8412,7.9103,2112000
1977-04-18,7.9103,7.9138,7.8778,7.8958,1276800
1977-04-19,7.8958,7.9213,7.8595,7.8702,1209600
1977-04-20,7.8702,7.8813,7.8342,7.8377,1820800
1977-04-21,7.8377,7.8522,7.6490,7.6636,2872000
1977-04-22,7.6418,7.6418,7.4749,7.4894,3444800
1977-04-25,7.4894,7.5364,7.4458,7.4966,2467200
1977-04-26,7.4966,7.5620,7.4749,7.5329,1529600
1977-04-27,7.5329,7.6055,7.5257,7.5837,1544000
1977-04-28,7.5837,7.5945,7.5257,7.5402,1904000
1977-04-29,7.5402,7.5402,7.4638,7.5112,1304000
1977-05-02,7.5112,7.5474,7.4714,7.5474,1182400
1977-05-03,7.5474,7.6055,7.5329,7.5837,1382400
1977-05-04,7.5837,7.6563,7.5585,7.6310,1323200
1977-05-05,7.6055,7.6055,7.5329,7.5620,1441600
1977-05-06,7.5474,7.5474,7.4313,7.4386,1692800
1977-05-09,7.4386,7.4604,7.3622,7.4096,1361600
1977-05-10,7.4096,7.4676,7.4058,7.4096,1291200
1977-05-11,7.4096,7.4168,7.3042,7.3370,1536000
1977-05-12,7.3370,7.3408,7.2717,7.3262,1739200
1977-05-13,7.3262,7.3805,7.3152,7.3515,1222400
1977-05-16,7.3515,7.4058,7.3515,7.3515,1283200
1977-05-17,7.3515,7.4133,7.3080,7.4133,1472000
1977-05-18,7.4133,7.4458,7.3660,7.3733,1609600
1977-05-19,7.3733,7.3878,7.3225,7.3225,1004800
1977-05-20,7.2862,7.2862,7.2392,7.2537,2232000
1977-05-23,7.2461,7.2461,7.1193,7.1230,2132800
1977-05-24,7.1230,7.2026,7.1230,7.1846,1926400
1977-05-25,7.1846,7.2101,7.1376,7.1736,1200000
1977-05-26,7.1736,7.2316,7.1628,7.2281,1014400
1977-05-27,7.2281,7.2354,7.1120,7.1193,1494400
1977-05-31,7.1193,7.1590,7.0975,7.1265,1046400
1977-06-01,7.1410,7.2281,7.1410,7.1991,1812800
1977-06-02,7.1991,7.2101,7.1445,7.1556,1529600
1977-06-03,7.1811,7.2789,7.1811,7.2789,1444800
1977-06-06,7.2789,7.3152,7.2572,7.2717,1201600
1977-06-07,7.2717,7.3442,7.2461,7.3408,404800
1977-06-08,7.3408,7.3660,7.3225,7.3408,1468800
1977-06-09,7.3408,7.3588,7.2934,7.2934,1030400
1977-06-10,7.2934,7.3225,7.2717,7.3042,934400
1977-06-13,7.3080,7.3660,7.3080,7.3588,785600
1977-06-14,7.3768,7.5039,7.3768,7.5039,2203200
1977-06-15,7.5039,7.5440,7.4604,7.5112,2424000
1977-06-16,7.5004,7.5004,7.4096,7.4676,2136000
1977-06-17,7.4676,7.5112,7.4569,7.4749,987200
1977-06-20,7.4859,7.5547,7.4859,7.5474,1059200
1977-06-21,7.5474,7.5837,7.5219,7.5402,1945600
1977-06-22,7.5402,7.5585,7.5219,7.5585,1393600
1977-06-23,7.5585,7.6128,7.5585,7.6055,1472000
1977-06-24,7.6165,7.7361,7.6165,7.7216,1744000
1977-06-27,7.7216,7.7579,7.6926,7.7541,851200
1977-06-28,7.7541,7.8052,7.6670,7.6670,1864000
1977-06-29,7.6670,7.7144,7.5910,7.6998,2177600
1977-06-30,7.6998,7.7326,7.6636,7.6636,1510400
1977-07-01,7.6601,7.6601,7.5765,7.5945,1112000
1977-07-05,7.5945,7.6525,7.5837,7.5910,920000
1977-07-06,7.5910,7.5982,7.5257,7.5440,1612800
1977-07-07,7.5440,7.5910,7.5257,7.5910,1035200
1977-07-08,7.5910,7.6128,7.4894,7.5219,1049600
1977-07-11,7.5219,7.5440,7.4929,7.5440,851200
1977-07-12,7.5329,7.5910,7.5329,7.5329,1072000
1977-07-13,7.5219,7.5945,7.5219,7.5800,936000
1977-07-15,7.6090,7.8595,7.6090,7.8412,3744000
1977-07-18,7.8522,7.9611,7.8522,7.9538,3131200
1977-07-19,7.9538,7.9974,7.9176,7.9794,2142400
1977-07-20,7.9756,7.9756,7.9138,7.9248,1404800
1977-07-21,7.9248,7.9321,7.8595,7.9248,1512000
1977-07-22,7.9248,7.9649,7.9138,7.9321,1368000
1977-07-25,7.9321,7.9611,7.9103,7.9504,988800
1977-07-26,7.9321,7.9321,7.8740,7.8848,952000
1977-07-27,7.8813,7.8813,7.7579,7.7652,1388800
1977-07-28,7.7652,7.7942,7.7289,7.7506,1148800
1977-07-29,7.7506,7.7832,7.7181,7.7832,876800
1977-08-01,7.7832,7.8595,7.7832,7.8305,673600
1977-08-02,7.8267,7.8267,7.7977,7.8160,740800
1977-08-03,7.8160,7.8522,7.7869,7.8305,1171200
1977-08-04,7.8087,7.8087,7.7396,7.8087,1952000
1977-08-05,7.8087,7.8267,7.7361,7.7361,976000
1977-08-08,7.7361,7.7361,7.6601,7.6636,1102400
1977-08-09,7.6708,7.7289,7.6708,7.7106,1270400
1977-08-10,7.7106,7.7869,7.6926,7.7869,984000
1977-08-11,7.7869,7.8014,7.7144,7.7251,1097600
1977-08-12,7.7251,7.7617,7.7071,7.7216,676800
1977-08-15,7.7216,7.8197,7.7144,7.8197,840000
1977-08-16,7.8160,7.8160,7.7652,7.7724,752000
1977-08-17,7.7724,7.8412,7.7724,7.8014,864000
1977-08-18,7.7724,7.8740,7.7652,7.7942,1147200
1977-08-19,7.7942,7.8197,7.7579,7.8122,908800
1977-08-22,7.8122,7.8813,7.8087,7.8740,888000
1977-08-23,7.8740,7.8958,7.8232,7.8412,980800
1977-08-24,7.8412,7.8488,7.7541,7.7797,1000000
1977-08-25,7.7797,7.8014,7.7472,7.7579,734400
1977-08-26,7.7579,7.7762,7.7216,7.7686,1091200
1977-08-29,7.7724,7.8232,7.7724,7.8232,939200
1977-08-30,7.8232,7.8633,7.7396,7.7396,876800
1977-08-31,7.7396,7.8014,7.7106,7.7907,998400
1977-09-01,7.7907,7.8087,7.7434,7.7541,836800
1977-09-02,7.7652,7.7942,7.7652,7.7942,1027200
1977-09-06,7.7942,7.7977,7.7361,7.7907,816000
1977-09-07,7.7907,7.7942,7.7541,7.7762,704000
1977-09-08,7.7724,7.7724,7.6998,7.7036,1064000
1977-09-09,7.6998,7.6998,7.6273,7.6273,1368000
1977-09-12,7.6273,7.6380,7.5837,7.6273,1201600
1977-09-13,7.6273,7.6456,7.5945,7.6273,793600
1977-09-14,7.6273,7.6708,7.6200,7.6380,664000
1977-09-15,7.6380,7.6601,7.5982,7.6273,864000
1977-09-16,7.6200,7.6200,7.5219,7.5257,1579200
1977-09-19,7.4894,7.4894,7.4168,7.4241,1408000
1977-09-20,7.4241,7.5184,7.4203,7.5184,1446400
1977-09-21,7.5184,7.5184,7.4096,7.4386,1214400
1977-09-22,7.4386,7.5074,7.4313,7.4784,1240000
1977-09-23,7.4784,7.5039,7.4424,7.4604,1126400
1977-09-26,7.4604,7.5474,7.4531,7.5329,416000
1977-09-27,7.5329,7.5402,7.4894,7.4966,1190400
1977-09-28,7.4966,7.5620,7.4966,7.5329,1030400
1977-09-29,7.5364,7.5654,7.5364,7.5585,1035200
1977-09-30,7.5585,7.5837,7.5364,7.5765,838400
1977-10-03,7.5765,7.6200,7.5257,7.6200,1161600
1977-10-04,7.6055,7.6055,7.5039,7.5184,1345600
1977-10-05,7.5184,7.5257,7.4604,7.4714,1273600
1977-10-06,7.4714,7.5112,7.4714,7.4859,920000
1977-10-07,7.4859,7.5004,7.4531,7.4676,1115200
1977-10-10,7.4676,7.4894,7.4458,7.4894,358400
1977-10-11,7.4784,7.4784,7.4386,7.4458,806400
1977-10-12,7.4313,7.4313,7.3768,7.4096,1260800
1977-10-13,7.4096,7.5039,7.4058,7.4749,1467200
1977-10-14,7.4749,7.5112,7.4531,7.4859,1734400
1977-10-17,7.4859,7.5112,7.4638,7.5112,828800
1977-10-18,7.5112,7.5257,7.4676,7.4714,859200
1977-10-19,7.4714,7.4749,7.4133,7.4313,835200
1977-10-20,7.4313,7.5074,7.4203,7.4821,1219200
1977-10-21,7.4821,7.5329,7.4714,7.5112,1494400
1977-10-24,7.5112,7.5364,7.5039,7.5112,1584000
1977-10-25,7.4676,7.4749,7.4241,7.4676,1969600
1977-10-26,7.4676,7.5765,7.4604,7.5620,3012800
1977-10-27,7.5620,7.5837,7.5184,7.5547,1652800
1977-10-28,7.5509,7.5509,7.5039,7.5149,833600
1977-10-31,7.5149,7.5257,7.4604,7.4676,950400
1977-11-01,7.4676,7.4784,7.4241,7.4241,1611200
1977-11-02,7.3553,7.3553,7.2281,7.2461,2948800
1977-11-03,7.2461,7.2789,7.2281,7.2572,2316800
1977-11-04,7.2682,7.3442,7.2682,7.3442,2996800
1977-11-07,7.3442,7.3515,7.3007,7.3152,1339200
1977-11-08,7.3152,7.3262,7.2717,7.2862,1444800
1977-11-09,7.2862,7.3370,7.2752,7.3370,1451200
1977-11-10,7.3370,7.5329,7.3370,7.5257,2387200
1977-11-11,7.5329,7.5692,7.5329,7.5509,1784000
1977-11-14,7.5474,7.5474,7.4929,7.4966,1147200
1977-11-15,7.4966,7.6345,7.4966,7.5765,1904000
1977-11-16,7.5765,7.5910,7.4749,7.4859,1193600
1977-11-17,7.4859,7.5257,7.4604,7.4894,1083200
1977-11-18,7.5004,7.5730,7.5004,7.5547,1542400
1977-11-21,7.5547,7.5765,7.5184,7.5620,958400
1977-11-22,7.5945,7.7289,7.5945,7.7289,2008000
1977-11-23,7.7289,7.8160,7.6781,7.7942,1737600
1977-11-25,7.7942,7.8160,7.7579,7.8014,923200
1977-11-28,7.8014,7.8052,7.7506,7.7506,1766400
1977-11-29,7.7506,7.7541,7.6273,7.6310,1710400
1977-11-30,7.6310,7.6926,7.5982,7.6636,2140800
1977-12-01,7.6636,7.6708,7.6128,7.6345,956800
1977-12-02,7.6345,7.6781,7.6128,7.6781,1217600
1977-12-05,7.6781,7.6853,7.6200,7.6380,1160000
1977-12-06,7.6165,7.6165,7.5257,7.5620,2400000
1977-12-07,7.5620,7.5910,7.5402,7.5765,1736000
1977-12-08,7.5800,7.6273,7.5800,7.6165,1100800
1977-12-09,7.6165,7.7181,7.5547,7.6781,1726400
1977-12-12,7.6781,7.7181,7.6418,7.6418,1041600
1977-12-13,7.6418,7.6781,7.6235,7.6708,958400
1977-12-14,7.6708,7.7326,7.6380,7.7289,923200
1977-12-15,7.7289,7.7686,7.6853,7.6853,1697600
1977-12-16,7.6853,7.7216,7.6563,7.6563,1030400
1977-12-19,7.6563,7.6853,7.6200,7.6380,876800
1977-12-20,7.6380,7.6746,7.5945,7.6708,1761600
1977-12-21,7.6708,7.7434,7.6708,7.7216,1569600
1977-12-22,7.7396,7.7797,7.7396,7.7652,2337600
1977-12-23,7.7652,7.8450,7.7652,7.8450,3190400
1977-12-27,7.8450,7.8557,7.8087,7.8450,1436800
1977-12-28,7.8450,7.8740,7.8160,7.8668,1257600
1977-12-29,7.8668,7.9393,7.8342,7.9176,1721600
1977-12-30,7.9176,7.9901,7.9176,7.9393,1907200
1978-01-03,7.7942,7.9248,7.7942,7.8014,1430400
1978-01-04,7.8014,7.8595,7.7652,7.8595,2448000
1978-01-05,7.8595,7.8885,7.7216,7.7472,1961600
1978-01-06,7.7472,7.7506,7.6816,7.7506,1700800
1978-01-09,7.7506,7.8052,7.6998,7.8052,2963200
1978-01-10,7.8052,7.8305,7.7361,7.7506,3768000
1978-01-11,7.7506,7.7832,7.7071,7.7251,2214400
1978-01-12,7.7326,7.7869,7.7326,7.7396,1984000
1978-01-13,7.7396,7.7724,7.7071,7.7216,1320000
1978-01-16,7.7216,7.7797,7.6636,7.7652,1803200
1978-01-17,7.7652,7.8160,7.7434,7.8087,1571200
1978-01-18,7.8087,7.8305,7.7506,7.8160,1420800
1978-01-19,7.8160,7.8160,7.7506,7.7652,1574400
1978-01-20,7.7579,7.7579,7.6961,7.7289,1339200
1978-01-23,7.7289,7.7289,7.6781,7.7036,2814400
1978-01-24,7.7036,7.7506,7.6853,7.7216,1816000
1978-01-25,7.7216,7.7617,7.7144,7.7181,1340800
1978-01-26,7.7181,7.7396,7.6636,7.6708,1609600
1978-01-27,7.6708,7.7144,7.6708,7.6926,1710400
1978-01-30,7.6926,7.7472,7.6781,7.7472,1118400
1978-01-31,7.7472,7.7472,7.6781,7.7071,1280000
